"Year","StateAbbr","StateDesc","CountyName","CountyFIPS","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
2022,"CA","California","Kern",6029,6029005509,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31.3,,,26.4,36.7,4150,3293,"POINT (-117.6939426 35.5725952)",6029005509,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kings",6031,6031001601,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",34.5,,,27.4,42.5,4283,2917,"POINT (-119.7891118 36.01376)",6031001601,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003129,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",36.4,,,31.2,42,3787,2553,"POINT (-119.1010344 35.3034813)",6029003129,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037115204,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.9,,,21.4,26.5,4228,3583,"POINT (-118.5382749 34.2441108)",6037115204,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037106645,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.1,,,20.6,25.6,3501,2822,"POINT (-118.4941725 34.2905628)",6037106645,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029004002,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",36.6,,,31.1,42.4,4321,2795,"POINT (-119.2910288 35.5054276)",6029004002,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037104401,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",32.3,,,29,35.4,3022,2293,"POINT (-118.4327217 34.2670388)",6037104401,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037109800,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.8,,,22.2,27.4,4679,3757,"POINT (-118.4815974 34.2537115)",6037109800,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003212,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.8,,,20.7,29.4,6669,4883,"POINT (-119.1372019 35.3382047)",6029003212,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037117404,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.6,,,21,26.1,4548,3750,"POINT (-118.479077 34.2284788)",6037117404,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kings",6031,6031000100,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.4,,,22,35.6,2916,2172,"POINT (-119.5983712 36.3928943)",6031000100,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037106114,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30.9,,,27.9,33.8,6643,4954,"POINT (-118.4268073 34.3023558)",6037106114,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kings",6031,6031000901,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",34.2,,,27,42.1,4404,3180,"POINT (-119.6485563 36.3386062)",6031000901,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029001902,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",37.9,,,32.4,43.8,4802,3534,"POINT (-119.0241678 35.3604639)",6029001902,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kings",6031,6031980000,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26,,,20.1,32.9,6656,4378,"POINT (-119.9245603 36.3051812)",6031980000,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037106520,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30.6,,,27.5,33.6,5670,4366,"POINT (-118.4613523 34.3088574)",6037106520,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029005406,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.1,,,23.5,33.2,3514,2709,"POINT (-117.690525 35.6422887)",6029005406,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029006405,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",42.6,,,36.8,48.6,2997,1938,"POINT (-118.9134883 35.2715323)",6029006405,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037108202,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",18.9,,,16.7,21,8701,6617,"POINT (-118.5812419 34.2840658)",6037108202,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029005514,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",32.6,,,27.6,38.1,3428,2656,"POINT (-118.3272928 34.8801447)",6029005514,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037113238,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.6,,,24.7,30.3,5182,3954,"POINT (-118.6016642 34.2238854)",6037113238,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003112,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",34.8,,,29.7,40.4,5365,3932,"POINT (-119.0458982 35.3174932)",6029003112,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Lassen",6035,6035040100,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31,,,24,39.2,1627,1359,"POINT (-120.5937208 40.8643392)",6035040100,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003806,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.8,,,24,34,5285,3969,"POINT (-119.1014197 35.4094907)",6029003806,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kings",6031,6031001300,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",39.5,,,31.9,47.8,4379,2771,"POINT (-119.5542173 36.119739)",6031001300,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037120400,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.8,,,23.1,28.5,6614,5290,"POINT (-118.4323396 34.2188821)",6037120400,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037102104,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.1,,,21.4,26.6,3906,3211,"POINT (-118.3453981 34.2161873)",6037102104,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029001700,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",33.6,,,28.5,39.2,4299,3433,"POINT (-119.033399 35.3786716)",6029001700,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037113301,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.4,,,19.9,24.8,3655,3059,"POINT (-118.5583038 34.2440457)",6037113301,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037101220,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.8,,,23.9,29.5,3344,2799,"POINT (-118.2816328 34.2516083)",6037101220,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003821,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30.4,,,25.6,35.6,4606,3413,"POINT (-119.1400234 35.3650408)",6029003821,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029004704,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",40.3,,,34.6,46.2,5912,3809,"POINT (-119.243478 35.681483)",6029004704,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029002815,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",38,,,32.5,43.8,4392,3139,"POINT (-119.0481028 35.3286336)",6029002815,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003811,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",32.4,,,27.4,37.9,2729,2108,"POINT (-119.1190021 35.3761948)",6029003811,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029006004,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",34.4,,,29.2,40.1,1587,1305,"POINT (-118.3406115 35.2513177)",6029006004,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037115203,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24,,,21.5,26.5,2793,2368,"POINT (-118.5323978 34.2461946)",6037115203,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037121102,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.3,,,25.4,31.1,2846,2328,"POINT (-118.3842789 34.2375131)",6037121102,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029006006,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30.8,,,25.9,36.2,3774,2957,"POINT (-118.5218387 35.1611022)",6029006006,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037115404,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.7,,,22.1,27.3,2956,2358,"POINT (-118.5416703 34.2255624)",6037115404,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029002820,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.5,,,23.8,33.6,6690,4830,"POINT (-119.1187516 35.3180791)",6029002820,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003001,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",42.1,,,36.3,48.2,4141,2772,"POINT (-119.0121173 35.328561)",6029003001,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003209,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",36.7,,,31.4,42.5,3686,2590,"POINT (-119.0522457 35.2886982)",6029003209,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003400,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",42.1,,,36.3,48.1,4380,2946,"POINT (-119.4672709 35.1650776)",6029003400,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037111401,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22,,,19.6,24.4,2406,1947,"POINT (-118.4966913 34.2539293)",6037111401,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003826,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.7,,,24,33.9,3325,2293,"POINT (-119.1660956 35.4207607)",6029003826,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037113424,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.3,,,21.7,26.7,3613,3017,"POINT (-118.5610661 34.2284455)",6037113424,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003824,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30.4,,,25.6,35.8,2279,1702,"POINT (-119.1566222 35.3889479)",6029003824,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029002402,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",38.4,,,32.8,44.2,3797,2424,"POINT (-118.9453392 35.3459412)",6029002402,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Lassen",6035,6035040303,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",32.7,,,25.6,41,3204,2473,"POINT (-120.5896112 40.4542911)",6035040303,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029001402,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",43.4,,,37.8,49.6,3088,2041,"POINT (-118.9781966 35.3939667)",6029001402,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Lake",6033,6033001102,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.1,,,22,34.9,1536,1243,"POINT (-122.7318914 38.8095353)",6033001102,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037113425,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",29.2,,,26.3,32.1,4020,3034,"POINT (-118.5919499 34.2324832)",6037113425,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003203,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",32.8,,,27.6,38.3,2294,1757,"POINT (-119.1514658 35.3510332)",6029003203,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037106646,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.5,,,20,24.9,3367,2691,"POINT (-118.4939447 34.2797379)",6037106646,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029002817,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",37.9,,,32.5,43.8,5145,3682,"POINT (-119.070111 35.3273754)",6029002817,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037104204,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31.4,,,28.2,34.4,3304,2601,"POINT (-118.3931176 34.2912875)",6037104204,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Kern",6029,6029003125,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",37.4,,,31.9,43.1,3194,2150,"POINT (-119.0121236 35.3212993)",6029003125,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037109300,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.6,,,22,27.2,3120,2490,"POINT (-118.4804333 34.2711982)",6037109300,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037103402,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.1,,,21.4,26.6,4075,3377,"POINT (-118.3083483 34.2559405)",6037103402,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037104823,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",32.8,,,29.6,35.8,3024,2312,"POINT (-118.4130092 34.2489652)",6037104823,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037123520,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30.2,,,27.1,33.2,2669,2155,"POINT (-118.423608 34.1884912)",6037123520,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037124204,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30.2,,,27.2,33.1,2753,2312,"POINT (-118.3746553 34.1739725)",6037124204,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037139001,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.1,,,20.6,25.7,5125,4051,"POINT (-118.5117181 34.1754113)",6037139001,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037134302,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.1,,,21.5,26.6,3746,3068,"POINT (-118.6209257 34.2136956)",6037134302,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037206303,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",47.8,,,44,51.2,2858,2822,"POINT (-118.2415808 34.0401465)",6037206303,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037191203,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.5,,,23.7,29.2,2531,2126,"POINT (-118.2939076 34.0931674)",6037191203,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037203800,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",33,,,29.7,36.1,4502,3353,"POINT (-118.1955756 34.0449856)",6037203800,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037183810,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",29.8,,,26.8,32.8,4260,3444,"POINT (-118.1978496 34.107365)",6037183810,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037127711,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.8,,,24.9,30.6,3434,2680,"POINT (-118.4698306 34.1879663)",6037127711,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037134801,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26,,,23.3,28.7,3177,2512,"POINT (-118.5762862 34.1964858)",6037134801,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037183221,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.5,,,24.6,30.2,2901,2329,"POINT (-118.1909385 34.125432)",6037183221,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037185202,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.4,,,24.5,30.2,3682,3080,"POINT (-118.2170631 34.0950599)",6037185202,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037125102,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.8,,,20.2,25.3,2280,1823,"POINT (-118.3921188 34.1612478)",6037125102,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037141102,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.1,,,22.4,27.8,3023,2506,"POINT (-118.4318823 34.1494929)",6037141102,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037122121,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30.3,,,27.3,33.2,2629,2111,"POINT (-118.3705556 34.2142143)",6037122121,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037201402,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.2,,,24.4,29.9,4046,3318,"POINT (-118.1877681 34.0689106)",6037201402,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037138000,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.4,,,20.8,25.9,4575,3736,"POINT (-118.5910495 34.1488008)",6037138000,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037127520,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",33.6,,,30.4,36.7,4226,3174,"POINT (-118.4697511 34.2184163)",6037127520,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037195803,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.8,,,23.1,28.5,2457,2192,"POINT (-118.2769285 34.0818094)",6037195803,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037190401,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.6,,,22.8,28.2,2857,2698,"POINT (-118.3027866 34.1035718)",6037190401,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037189600,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24,,,21.3,26.6,3738,3448,"POINT (-118.3297989 34.1112603)",6037189600,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037139802,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",21,,,18.6,23.4,3858,3115,"POINT (-118.5563557 34.1428645)",6037139802,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037197500,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.8,,,23.1,28.5,3973,3437,"POINT (-118.2577066 34.0717475)",6037197500,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037186202,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.4,,,19.9,24.7,1985,1687,"POINT (-118.2241896 34.120029)",6037186202,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037205120,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",35.9,,,32.6,39.2,3858,2783,"POINT (-118.2117956 34.0187546)",6037205120,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037124600,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24,,,21.3,26.5,3223,2617,"POINT (-118.4269321 34.1620692)",6037124600,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037195500,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",21.4,,,18.9,23.8,4991,4443,"POINT (-118.2646124 34.0881865)",6037195500,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037194401,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.9,,,20.3,25.3,2559,2328,"POINT (-118.3642238 34.0843098)",6037194401,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037125502,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.1,,,23.3,28.8,3572,3230,"POINT (-118.3655444 34.1566283)",6037125502,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037134421,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22,,,19.5,24.4,3851,3113,"POINT (-118.64714 34.202023)",6037134421,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037204600,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",33.8,,,30.6,36.9,3740,2898,"POINT (-118.2158297 34.0366414)",6037204600,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037127104,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30.6,,,27.5,33.6,4140,3212,"POINT (-118.4357985 34.2051759)",6037127104,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037183610,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30.1,,,27,33,2813,2273,"POINT (-118.1948974 34.1140024)",6037183610,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037139303,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.7,,,24.7,30.4,4481,3696,"POINT (-118.5333072 34.1762843)",6037139303,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037141303,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.6,,,21.9,27.3,3191,2854,"POINT (-118.4552465 34.1549446)",6037141303,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037134720,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.9,,,23.2,28.5,5011,3962,"POINT (-118.5688121 34.2046449)",6037134720,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037206010,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.8,,,22.2,27.3,3335,2695,"POINT (-118.2320356 34.0682177)",6037206010,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037190702,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.2,,,21.5,26.7,1420,1293,"POINT (-118.3359195 34.0961818)",6037190702,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037128210,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",33.6,,,30.4,36.6,4809,3725,"POINT (-118.4443453 34.1835838)",6037128210,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037123800,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27,,,24.2,29.7,5757,4722,"POINT (-118.4014358 34.179739)",6037123800,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037135204,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.8,,,21.2,26.3,4791,3823,"POINT (-118.6495411 34.1890902)",6037135204,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037131022,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.5,,,24.6,30.2,3491,2718,"POINT (-118.538247 34.2111048)",6037131022,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037128102,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30.8,,,27.7,33.8,4874,3780,"POINT (-118.4443506 34.1902959)",6037128102,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037183702,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.8,,,21.2,26.4,2669,2230,"POINT (-118.1836835 34.1048444)",6037183702,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037190202,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.6,,,21.9,27.2,3568,3415,"POINT (-118.3355352 34.1034023)",6037190202,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037192510,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.7,,,22.1,27.3,3508,2890,"POINT (-118.3068568 34.079869)",6037192510,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037195300,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.4,,,20.8,26,3070,2755,"POINT (-118.2836893 34.0992506)",6037195300,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Los Angeles",6037,6037199201,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.8,,,25.9,31.7,3584,2832,"POINT (-118.211907 34.0762204)",6037199201,"HLTHOUT","OBESITY","CrdPrv","Obesity"
